serialno,sporder,wagp,occp,rac1p,fhisp
2017000522791,1,10000,3258,1,0
2017000522791,2,100000,2200,1,0
2017000523387,1,87000,1050,9,0
2017000523387,2,20000,9640,6,0
2017000523553,1,64000,2320,6,0
2017000523905,1,0,940,1,0
2017000524025,1,100000,800,6,0
2017000524025,2,30000,3930,6,0
2017000524025,3,30000,8320,6,0
2017000524026,1,493000,4700,1,0
2017000524026,2,0,2100,1,0
2017000524026,3,,,1,0
2017000524026,4,,,1,0
2017000524026,5,,,1,0
2017000524264,1,175000,10,1,0
2017000524420,1,127000,50,1,0
2017000524420,2,100000,1107,6,0
2017000525332,1,0,,6,0
2017000525332,2,0,,6,0
2017000526465,1,73000,735,1,0
2017000526465,2,46000,2200,1,0
2017000527429,1,130000,1020,6,0
2017000527429,2,145000,1020,6,0
2017000528583,1,0,1820,1,0
2017000528583,2,127000,50,1,0
2017000528605,1,493000,10,1,0
2017000528605,2,493000,5165,1,0
2017000528605,3,,,1,0
2017000528605,4,,,1,0
2017000529117,1,120000,5240,1,0
2017000529117,2,45000,2145,1,0
2017000529117,3,58000,1020,1,0
2017000529117,4,58000,1020,1,0
2017000529117,5,10000,1360,1,0
2017000529233,1,0,,1,0
2017000529233,2,493000,2100,1,0
2017000529494,1,0,5100,6,0
2017000529494,2,50000,5240,6,0
2017000529501,1,0,,1,1
2017000529586,1,33000,1300,1,0
2017000529586,2,0,,1,0
2017000529973,1,35000,7340,1,0
2017000529973,2,0,4620,1,0
2017000529973,3,3500,4420,1,0
2017000531510,1,0,2100,1,0
2017000531510,2,115000,4810,1,0
2017000532020,1,90000,2100,1,0
2017000532020,2,100000,4850,1,0
2017000532078,1,85000,5700,1,0
2017000532398,1,0,4610,6,0
2017000532398,2,0,8140,6,0
2017000532398,3,0,,6,0
2017000532478,1,33900,3820,1,0
2017000532643,1,0,,2,0
2017000533220,1,10000,1006,6,0
2017000533220,2,100000,4840,6,0
2017000533220,3,,,6,0
2017000533220,4,,,6,0
2017000533554,1,250000,5700,6,0
2017000533637,1,0,,6,0
2017000533637,2,5000,8410,6,0
2017000533637,3,0,4520,6,0
2017000534211,1,60000,1020,1,0
2017000534211,2,493000,4710,9,0
2017000534552,1,17400,4760,2,0
2017000534552,2,28800,2040,2,0
2017000534552,3,24000,430,2,0
2017000535533,1,0,,1,0
2017000535533,2,0,,1,0
2017000535557,1,75000,1006,1,0
2017000535557,2,5000,1460,1,0
2017000535557,3,36000,1760,6,0
2017000536000,1,85000,5800,1,0
2017000536000,2,5000,1460,1,0
2017000536937,1,0,,1,0
2017000536937,2,0,9140,1,0
2017000536970,1,0,,1,0
2017000537013,1,0,800,6,0
2017000537013,2,65000,4820,6,0
2017000537013,3,40000,5860,6,0
2017000537013,4,10000,2340,1,0
2017000537013,5,40000,2340,1,0
2017000537583,1,0,,1,0
2017000537712,1,26000,4010,1,0
2017000538127,1,0,4250,1,0
2017000538127,2,160000,3255,1,0
2017000538879,1,0,1820,1,0
2017000538997,1,0,,1,0
2017000539028,1,36000,800,8,0
2017000539028,2,65000,4840,9,0
2017000539079,1,60000,4710,6,0
2017000539079,2,42000,4230,6,0
2017000539214,1,160000,726,6,0
2017000539214,2,130000,50,6,0
2017000540007,1,109000,710,1,0
2017000540488,1,37000,4000,1,0
2017000543641,1,0,,2,0
2017000544135,1,90000,2430,1,0
2017000544361,1,0,940,1,0
2017000544387,1,0,2910,1,0
2017000544498,1,0,1010,6,0
2017000544498,2,0,,6,0
2017000544720,1,140000,3060,1,0
2017000544720,2,0,,1,0
2017000544720,3,,,1,0
2017000544720,4,,,1,0
2017000544720,5,90000,7020,1,0
2017000545624,1,2000,700,2,0
2017000545624,2,79000,2310,8,0
2017000545624,3,,,8,0
2017000546199,1,60000,2310,9,0
2017000546630,1,103000,420,1,0
2017000546630,2,0,5600,1,0
2017000546630,3,110000,50,1,0
2017000547039,1,60000,2900,1,0
2017000547336,1,60000,4840,1,0
2017000547336,2,80000,800,1,0
2017000547400,1,135000,630,1,0
2017000547400,2,180000,2710,1,0
2017000547400,3,,,2,0
2017000548062,1,20000,735,1,0
2017000548062,2,0,5360,1,0
2017000549084,1,0,2200,1,0
2017000549084,2,0,,1,0
2017000549155,1,493000,4760,1,0
2017000549155,2,,,1,0
2017000549155,3,,,1,0
2017000549373,1,0,,1,0
2017000549560,1,0,,1,0
2017000549560,2,32000,5620,1,0
2017000549763,1,60000,3060,6,0
2017000549763,2,55000,840,1,0
2017000550233,1,25000,8965,1,0
2017000550407,1,244000,110,1,0
2017000550407,2,5000,4020,9,0
2017000551743,1,68000,800,6,0
2017000551743,2,120000,3255,6,0
2017000551743,3,0,,6,0
2017000552443,1,35000,2540,6,0
2017000552648,1,220000,110,6,0
2017000552648,2,120000,1030,6,0
2017000553191,1,0,800,1,0
2017000553442,1,88000,150,9,0
2017000553442,2,170000,1530,1,0
2017000553727,1,40000,4600,1,0
2017000553727,2,30000,4030,1,0
2017000553752,1,10000,1360,1,0
2017000553752,2,16000,2630,8,0
2017000553752,3,70000,630,1,0
2017000555525,1,22000,4030,6,0
2017000555698,1,0,,1,0
2017000556212,1,0,2630,1,0
2017000556411,1,0,,6,0
2017000556922,1,493000,8830,1,0
2017000556922,2,8500,4760,1,0
2017000556922,3,,,1,0
2017000558049,1,0,8320,1,0
2017000558049,2,493000,3060,1,0
2017000558049,3,,,1,0
2017000558049,4,,,1,0
2017000558049,5,0,,1,0
2017000558276,1,30000,800,1,0
2017000558276,2,20000,850,1,0
2017000559162,1,100000,4700,1,0
2017000559162,2,0,2630,9,0
2017000559661,1,493000,2100,6,0
2017000559661,2,25000,310,6,0
2017000559661,3,,,6,0
2017000559661,4,,,6,0
2017000560283,1,0,,1,0
2017000560283,2,0,,1,0
2017000561035,1,200000,120,1,0
2017000561397,1,88000,2145,6,0
2017000562808,1,53000,810,1,0
2017000562808,2,70000,5165,9,0
2017000562840,1,165000,735,6,0
2017000562840,2,150000,1020,1,0
2017000562930,1,0,,1,0
2017000563720,1,0,,6,0
2017000563720,2,0,,6,0
2017000564034,1,17200,3645,1,0
2017000564034,2,90000,2850,1,0
2017000565640,1,110000,2630,1,0
2017000565640,2,80000,2920,1,0
2017000565640,3,90000,2100,8,0
2017000565640,4,35000,4150,1,0
2017000565640,5,30000,4040,1,0
2017000565640,6,29900,1020,1,0
2017000565682,1,110000,1530,1,0
2017000565682,2,0,4710,1,0
2017000565970,1,42500,800,6,0
2017000565970,2,18000,4030,9,0
2017000566035,1,0,,1,0
2017000566035,2,16000,1540,1,0
2017000566170,1,100000,4110,1,0
2017000566170,2,13000,2300,1,0
2017000566170,3,,,1,0
2017000566170,4,,,1,1
2017000566905,1,60000,1760,1,0
2017000566905,2,75000,2840,1,0
2017000567859,1,60000,2310,1,0
2017000567859,2,75000,2320,6,0
2017000567859,3,1000,1965,9,0
2017000567859,4,550,9620,9,0
2017000569065,1,0,2340,1,0
2017000569065,2,0,,6,0
2017000569111,1,0,,9,0
2017000569111,2,0,4600,6,0
2017000569111,3,,,9,0
2017000569111,4,,,9,0
2017000570093,1,493000,120,1,0
2017000570093,2,,,9,0
2017000570093,3,,,9,0
2017000570235,1,283000,1020,1,0
2017000570235,2,16700,1020,1,0
2017000570575,1,0,,2,0
2017000571404,1,120000,1220,1,0
2017000571404,2,195000,410,1,0
2017000572110,1,95000,430,1,0
2017000572110,2,125000,5700,1,0
2017000572110,3,90000,630,1,0
2017000573795,1,24000,2340,1,0
2017000573795,2,35000,2630,1,0
2017000573795,3,0,4650,1,0
2017000573795,4,0,2600,2,0
2017000573999,1,0,,6,0
2017000573999,2,0,,6,0
2017000573999,3,0,136,6,0
2017000573999,4,0,,6,0
2017000573999,5,60000,7000,6,0
2017000573999,6,36000,4010,6,0
2017000573999,7,0,,6,0
2017000573999,8,0,,6,0
2017000574594,1,225000,430,1,0
2017000574594,2,250000,430,1,0
2017000574757,1,150000,220,1,0
2017000574757,2,0,,1,0
2017000575093,1,120000,110,1,0
2017000575203,1,220000,4700,9,0
2017000575203,2,,,9,1
2017000575203,3,200000,1010,1,0
2017000575522,1,0,4620,1,0
2017000575522,2,0,4620,1,0
2017000575525,1,70000,310,1,0
2017000575525,2,80000,230,1,0
2017000576849,1,58000,7700,6,0
2017000576849,2,0,,6,0
2017000576849,3,,,6,0
2017000576849,4,,,6,0
2017000576849,5,0,,6,0
2017000576993,1,0,4850,1,0
2017000576993,2,20000,10,1,0
2017000576993,3,,,1,0
2017000577821,1,60000,6260,1,0
2017000577821,2,40000,2600,1,0
2017000578540,1,0,,1,0
2017000578552,1,0,,2,0
2017000579300,1,120000,3255,1,0
2017000579738,1,180000,2600,9,0
2017000579738,2,120000,2600,6,0
2017000580129,1,0,,6,0
2017000580129,2,0,,1,0
2017000580129,3,130000,430,6,0
2017000580129,4,18000,7720,6,1
2017000580129,5,12000,4030,8,0
2017000580129,6,0,,6,1
2017000580129,7,,,6,1
2017000580129,8,25000,4610,8,1
2017000580129,9,0,,8,0
2017000580129,10,,,6,1
2017000580129,11,0,4700,6,1
2017000580476,1,112000,120,1,0
2017000580476,2,0,,1,0
2017000580939,1,93000,50,6,0
2017000580939,2,20000,4020,1,0
2017000580939,3,0,,2,0
2017000581104,1,0,,8,0
2017000581104,2,0,,8,0
2017000581271,1,190000,1020,1,0
2017000581616,1,50000,9140,1,0
2017000581616,2,120000,3255,1,0
2017000581812,1,40000,1760,1,0
2017000581812,2,0,9920,1,0
2017000581812,3,,,1,0
2017000581812,4,,,1,0
2017000581875,1,18000,4610,6,0
2017000581875,2,0,,6,0
2017000582249,1,0,,1,0
2017000582420,1,0,,1,0
2017000582851,1,82000,2010,1,0
2017000583091,1,100000,3255,2,0
2017000583476,1,157000,420,1,0
2017000583476,2,165000,136,1,0
2017000583476,3,,,1,0
2017000583476,4,,,1,0
2017000583665,1,100000,1300,1,0
2017000583665,2,50000,4700,1,0
2017000583665,3,,,1,0
2017000583665,4,75000,6440,1,1
2017000584048,1,5100,5120,1,0
2017000584134,1,0,,2,0
2017000584359,1,250000,1410,6,0
2017000584359,2,45000,5700,6,0
2017000584359,3,85000,1410,6,0
2017000584453,1,140000,430,1,0
2017000584453,2,175000,4850,1,0
2017000585270,1,84000,2630,1,0
2017000585277,1,0,,1,0
2017000585277,2,0,4250,1,0
2017000586015,1,200000,430,1,0
2017000587660,1,0,430,1,0
2017000587660,2,0,,9,0
2017000588139,1,0,,6,0
2017000588480,1,140000,1300,1,0
2017000588621,1,0,430,1,0
2017000588621,2,140000,20,1,0
2017000588727,1,160000,2630,1,0
2017000590062,1,493000,2100,1,0
2017000590120,1,240000,735,6,0
2017000590120,2,150000,430,1,0
2017000590233,1,118000,1105,1,0
2017000590233,2,42000,2310,9,0
2017000590808,1,0,,6,0
2017000590808,2,0,4720,6,0
2017000590808,3,75000,5860,6,0
2017000590808,4,32000,7750,6,0
2017000590808,5,46000,9620,6,0
2017000591838,1,165000,1020,1,0
2017000591838,2,30000,5260,1,0
2017000591838,3,150000,430,1,0
2017000591845,1,0,,1,0
2017000591845,2,0,,1,0
2017000592456,1,0,,6,1
2017000592697,1,0,,1,0
2017000592697,2,0,,1,0
2017000592818,1,72000,1540,1,0
2017000593148,1,0,2100,1,0
2017000593298,1,0,,2,0
2017000593298,2,31000,4760,2,0
2017000593298,3,0,,2,0
2017000593298,4,0,,2,0
2017000593736,1,0,20,2,0
2017000593736,2,0,,2,0
2017000593780,1,0,8800,1,0
2017000595017,1,32000,5860,1,0
2017000595753,1,0,,8,0
2017000595753,2,25000,4600,8,0
2017000596153,1,0,,2,1
2017000596170,1,0,4600,1,0
2017000596170,2,50000,5000,1,0
2017000596468,1,0,20,6,0
2017000597035,1,90000,50,1,0
2017000597035,2,20000,5700,1,0
2017000597184,1,94000,1030,6,0
2017000597184,2,493000,1410,1,0
2017000597876,1,40000,1020,6,0
2017000597876,2,50000,5940,6,0
2017000598033,1,0,,1,0
2017000598170,1,119000,1020,6,0
2017000598170,2,75000,710,6,0
2017000598170,3,140000,1020,1,0
2017000598170,4,108000,1020,9,0
2017000598226,1,493000,430,1,0
2017000598226,2,0,,6,0
2017000598226,3,,,9,0
2017000598588,1,250000,4700,1,0
2017000598588,2,125000,4700,1,0
2017000598650,1,190000,420,1,0
2017000598650,2,54000,4620,1,0
2017000598650,3,,,1,0
2017000598650,4,,,1,0
2017000599078,1,0,,6,0
2017000599078,2,4000,4230,6,0
2017000599678,1,66000,5240,1,0
2017000599678,2,30000,4040,6,0
2017000599678,3,35000,4740,8,0
2017000600146,1,107000,110,8,0
2017000600625,1,0,,6,0
2017000600625,2,0,9350,6,0
2017000601359,1,0,,6,0
2017000601359,2,0,,6,0
2017000601598,1,90000,2630,1,0
2017000601719,1,0,430,1,0
2017000601719,2,0,735,1,0
2017000601808,1,56000,5860,6,0
2017000601808,2,0,,6,0
2017000602140,1,0,,6,0
2017000602140,2,93000,430,6,0
2017000602140,3,0,,6,0
2017000602226,1,200000,2630,1,0
2017000602306,1,71000,136,1,0
2017000602306,2,88000,740,1,0
2017000603977,1,90000,2310,1,0
2017000604145,1,90000,3150,8,0
2017000604191,1,0,,6,0
2017000604191,2,0,,6,0
2017000604274,1,32000,4620,1,0
2017000604274,2,100000,735,6,0
2017000604323,1,0,4710,1,0
2017000604323,2,0,,1,0
2017000605213,1,5000,2310,6,0
2017000605213,2,493000,2100,6,0
2017000605351,1,0,,1,0
2017000605351,2,0,,1,0
2017000605599,1,33100,9130,6,0
2017000605599,2,65000,4920,1,0
2017000605921,1,100000,3255,1,0
2017000606261,1,0,,9,0
2017000606261,2,65000,910,9,0
2017000606261,3,0,,9,0
2017000606261,4,30000,630,9,0
2017000606311,1,60000,205,1,0
2017000606311,2,0,4760,1,0
2017000606311,3,,,1,0
2017000606430,1,0,,1,1
2017000606554,1,0,,1,0
2017000606554,2,250000,430,9,0
2017000608590,1,140000,2200,1,0
2017000609202,1,200000,410,1,0
2017000609202,2,0,,1,0
2017000609202,3,,,1,0
2017000610399,1,240000,1360,6,0
2017000610399,2,12000,840,6,0
2017000610515,1,0,,2,0
2017000610558,1,60000,710,1,0
2017000610558,2,52000,2860,1,0
2017000610882,1,32000,6420,6,0
2017000610882,2,73000,800,6,0
2017000611170,1,4000,5700,1,0
2017000611547,1,493000,430,1,0
2017000611547,2,26400,2300,1,0
2017000611547,3,20000,5620,1,0
2017000611547,4,0,4500,1,0
2017000612501,1,110000,630,1,0
2017000612501,2,100000,2100,8,0
2017000613059,1,0,,1,0
2017000613181,1,160000,1020,1,0
2017000613181,2,45000,1020,1,0
2017000613379,1,100000,1530,6,0
2017000613379,2,50000,1430,6,0
2017000613379,3,,,6,0
2017000614164,1,65000,3420,6,0
2017000614182,1,85000,5165,6,0
2017000614723,1,135000,1020,1,0
2017000614723,2,0,8830,1,0
2017000615088,1,0,,1,0
2017000615088,2,0,,6,0
2017000615130,1,0,,1,0
2017000615436,1,0,,1,0
2017000615734,1,70000,500,1,0
2017000615734,2,150000,4850,1,0
2017000616898,1,0,4760,6,0
2017000617474,1,160000,2825,1,0
2017000617474,2,45000,5850,1,0
2017000617474,3,,,1,0
2017000617474,4,,,1,0
2017000617651,1,0,,1,0
2017000618014,1,0,6830,1,0
2017000618014,2,73000,430,1,0
2017000618109,1,18000,5400,6,0
2017000618109,2,65000,4710,6,0
2017000618109,3,,,6,0
2017000618109,4,,,6,0
2017000618109,5,0,,6,0
2017000618109,6,0,,6,0
2017000618545,1,90000,50,1,0
2017000618545,2,110000,50,1,0
2017000618980,1,0,,6,0
2017000618980,2,0,,6,0
2017000618980,3,0,4810,6,0
2017000618980,4,,,6,0
2017000618980,5,26000,2310,6,0
2017000619843,1,72000,2310,1,0
2017000619843,2,80000,2630,1,0
2017000619843,3,,,9,0
2017000620314,1,15000,1006,1,0
2017000620314,2,35000,5400,1,0
2017000620314,3,60000,630,9,0
2017000620314,4,40000,630,1,0
2017000620506,1,110000,4720,1,0
2017000620716,1,150000,5700,6,0
2017000620716,2,0,4430,9,0
2017000620716,3,,,9,0
2017000620716,4,,,9,0
2017000621617,1,105000,110,1,0
2017000621617,2,69000,430,1,0
2017000621617,3,82000,630,9,0
2017000622196,1,0,430,1,0
2017000622919,1,101000,4850,1,0
2017000624201,1,35600,4610,6,0
2017000624345,1,120000,2340,1,0
2017000624772,1,0,1010,9,0
2017000624772,2,0,,1,0
2017000624772,3,,,9,0
2017000624772,4,,,9,0
2017000625279,1,493000,1020,6,0
2017000625779,1,80000,10,1,0
2017000626145,1,2000,5860,6,0
2017000626145,2,24000,6420,6,0
2017000626145,3,,,6,0
2017000626145,4,,,6,0
2017000626145,5,0,,6,0
2017000626145,6,0,,6,0
2017000626145,7,0,,6,0
2017000626145,8,0,,6,0
2017000626370,1,60000,6355,2,1
2017000626750,1,100000,230,1,0
2017000626750,2,180000,2100,1,0
2017000626750,3,85000,840,1,0
2017000627727,1,0,8300,6,0
2017000627727,2,57000,800,6,0
2017000629010,1,71000,2740,1,0
2017000629155,1,57000,5350,1,0
2017000629155,2,0,4510,1,0
2017000629562,1,70000,1760,1,0
2017000629562,2,25000,4610,1,0
2017000629729,1,172000,110,1,0
2017000629729,2,0,3630,1,0
2017000629729,3,35000,2850,1,0
2017000629782,1,29000,1020,1,0
2017000629782,2,0,,6,0
2017000629901,1,493000,120,1,0
2017000629901,2,50000,430,1,0
2017000629901,3,,,1,0
2017000629901,4,,,1,0
2017000630951,1,120000,2100,1,0
2017000631666,1,124000,2910,1,0
2017000631666,2,170000,2600,9,0
2017000631792,1,50000,1010,6,0
2017000631792,2,0,2860,6,0
2017000631820,1,0,,6,0
2017000632041,1,0,,1,0
2017000632041,2,0,,1,0
2017000632109,1,0,,1,0
2017000632142,1,215000,2100,1,0
2017000632142,2,0,,1,0
2017000633129,1,0,,9,1
2017000634553,1,0,,1,0
2017000634553,2,64000,740,1,0
2017000634781,1,89000,3255,1,0
2017000634781,2,89000,3255,6,0
2017000634865,1,0,2750,1,0
2017000635525,1,85000,1020,1,0
2017000635839,1,45000,4760,1,0
2017000635839,2,30000,4110,1,0
2017000635907,1,0,,6,0
2017000635907,2,0,,6,0
2017000635975,1,145000,1410,6,0
2017000635975,2,0,,6,0
2017000638147,1,20300,2310,8,0
2017000638147,2,7500,110,1,0
2017000638207,1,493000,2100,1,0
2017000638207,2,493000,4820,1,1
2017000638338,1,0,,2,0
2017000638372,1,120000,2630,1,0
2017000638587,1,10000,740,6,0
2017000638587,2,250000,1020,6,0
2017000638587,3,,,5,0
2017000638587,4,,,5,0
2017000638587,5,0,,6,0
2017000638587,6,56000,4810,6,0
2017000639215,1,0,,1,0
2017000640217,1,0,5860,6,0
2017000640217,2,0,,6,0
2017000640217,3,68000,5700,6,0
2017000640534,1,140000,840,1,0
2017000640534,2,50000,4850,1,0
2017000640534,3,6700,5240,1,0
2017000640534,4,27000,4020,1,0
2017000640615,1,103000,1030,1,0
2017000640615,2,140000,50,1,0
2017000640822,1,0,,6,0
2017000640822,2,9600,4610,6,0
2017000640822,3,45000,2900,6,0
2017000640822,4,0,,6,0
2017000641300,1,0,,1,0
2017000641507,1,133000,800,1,0
2017000641507,2,65000,800,6,0
2017000642395,1,42100,3730,1,0
2017000642395,2,0,,1,0
2017000643458,1,20000,4720,1,0
2017000643458,2,30000,4140,1,0
2017000643458,3,4000,4720,1,0
2017000643458,4,6000,4720,1,0
2017000643458,5,,,1,0
2017000643458,6,25000,9620,1,0
2017000643498,1,90000,4850,9,0
2017000643498,2,0,6355,2,0
2017000643498,3,10400,8255,9,0
2017000643924,1,150000,430,6,0
2017000643924,2,54000,5010,6,0
2017000643924,3,,,6,0
2017000643924,4,,,6,0
2017000643924,5,0,,6,0
2017000644317,1,1000,3930,1,0
2017000644317,2,20000,4110,1,0
2017000644317,3,10100,4700,1,0
2017000644682,1,0,,1,0
2017000644805,1,81000,430,6,0
2017000645084,1,0,5240,1,0
2017000645749,1,0,,6,0
2017000645749,2,0,,6,0
2017000645833,1,66000,1650,1,0
2017000646486,1,75000,710,1,0
2017000646795,1,26000,430,1,1
2017000647451,1,0,,6,0
2017000647451,2,0,,6,0
2017000647451,3,30500,2300,6,0
2017000647451,4,0,,6,0
2017000647451,5,55000,5860,6,0
2017000647451,6,80000,4220,6,0
2017000647451,7,28100,4650,6,0
2017000647726,1,0,,1,0
2017000648125,1,132000,10,1,0
2017000648125,2,0,430,1,0
2017000648125,3,,,1,0
2017000648125,4,1000,5700,1,0
2017000648419,1,200000,4820,1,0
2017000648419,2,190000,10,1,0
2017000648419,3,,,1,0
2017000648419,4,,,1,0
2017000649525,1,0,,1,0
2017000649525,2,0,4620,1,0
2017000649545,1,122000,726,1,0
2017000649545,2,250000,2100,1,0
2017000649545,3,,,1,0
2017000649545,4,,,1,0
2017000649953,1,59000,630,1,0
2017000649953,2,50000,2016,1,0
2017000650013,1,0,,1,0
2017000650725,1,0,,1,0
2017000650725,2,65000,4020,1,0
2017000652816,1,48000,4230,6,0
2017000652816,2,0,4700,6,0
2017000652816,3,10000,4760,6,0
2017000652816,4,,,6,0
2017000652816,5,15000,230,6,0
2017000652816,6,0,,6,0
2017000653131,1,110000,430,1,0
2017000653131,2,55000,5240,1,0
2017000654292,1,47000,136,7,0
2017000654292,2,,,7,0
2017000654292,3,,,7,0
2017000656507,1,100000,2900,1,0
2017000656507,2,175000,4850,1,0
2017000656896,1,0,2630,1,0
2017000657565,1,70000,2900,6,0
2017000657565,2,56000,2540,6,0
2017000657565,3,0,,6,0
2017000658209,1,58000,2630,6,0
2017000658209,2,,,6,0
2017000658209,3,,,6,0
2017000658209,4,0,4820,6,0
2017000660719,1,0,3850,9,0
2017000660719,2,0,5300,8,0
2017000660719,3,24600,310,9,0
2017000660719,4,3600,3640,9,0
2017000660719,5,23200,2310,8,0
2017000660719,6,21100,3230,8,0
2017000660719,7,0,,8,0
2017000660953,1,65000,2100,9,0
2017000661167,1,150000,410,1,0
2017000661167,2,54000,2320,1,0
2017000661167,3,,,1,0
2017000661167,4,,,1,0
2017000661972,1,120000,1020,1,0
2017000662619,1,0,,6,0
2017000662619,2,0,,6,0
2017000662649,1,0,,6,0
2017000662649,2,0,,6,1
2017000662842,1,113000,20,6,0
2017000662842,2,109000,430,1,0
2017000663771,1,0,,2,0
2017000663771,2,0,,2,0
2017000663771,3,0,3700,2,0
2017000663771,4,600,4610,2,0
2017000663982,1,0,4610,6,0
2017000663982,2,5000,4030,6,0
2017000664025,1,493000,3060,1,0
2017000664025,2,493000,3060,1,0
2017000665734,1,130000,430,1,0
2017000665734,2,493000,3535,6,0
2017000665804,1,125000,10,1,0
2017000665927,1,75000,910,6,0
2017000665927,2,8000,4920,6,0
2017000665927,3,,,6,0
2017000666207,1,165000,430,1,0
2017000666696,1,55000,5700,1,0
2017000666696,2,36000,2200,1,0
2017000667896,1,0,,3,0
2017000667896,2,0,,9,0
2017000668114,1,27000,3255,6,0
2017000668114,2,12000,2000,6,0
2017000668114,3,22000,4020,1,0
2017000668254,1,87000,740,6,0
2017000668254,2,115000,1220,1,0
2017000668534,1,200000,120,1,0
2017000668534,2,40000,10,1,0
2017000668534,3,,,1,0
2017000668534,4,,,1,0
2017000668774,1,0,,2,0
2017000669062,1,0,1107,1,0
2017000669062,2,0,,1,0
2017000669866,1,90000,1010,6,0
2017000669892,1,50000,930,6,0
2017000670433,1,0,,1,0
2017000670433,2,493000,430,1,0
2017000670433,3,0,,1,0
2017000670443,1,102000,3255,6,0
2017000670443,2,71000,1320,6,0
2017000670443,3,,,6,0
2017000671867,1,85000,430,1,0
2017000672266,1,145000,430,1,0
2017000672266,2,70000,430,1,0
2017000672303,1,80000,4820,6,0
2017000672487,1,140000,50,1,0
