FIPS,TotalPop,County,EnviroScore,EnviroPerc,SB535,Ozone,PM2.5,Diesel,Tox_Release,Traffic,Asthma,LowBirthWeight,Poverty,Hispanic,NHWhite,Black,Asian,Other
6087121401,2683,Santa Cruz,13.06432581,20.254761,No,0.035257981,7.85958451,16.01,24.57022978,970.01,30.6,3.98,31.2,25.6,64,0.9,5.3,4.2
6087121402,4373,Santa Cruz,15.69311843,27.01475596,No,0.035257981,7.85958451,15.30953574,24.54175809,909.38,30.6,3.15,40.9,33.5,56.6,0.8,5.6,3.4
6087121403,3362,Santa Cruz,9.335310541,11.60297642,No,0.035257981,7.85958451,16.01,23.2824216,527.99,30.6,4.12,27.3,23.6,68.4,1.6,2.9,3.5
6087121500,4917,Santa Cruz,15.43984119,26.24542818,No,0.035257981,7.85958451,16.0053208,22.23547048,588.95,30.6,4.36,29.3,22.6,69.6,1.2,2.6,4.1
6087121600,6159,Santa Cruz,9.376388065,11.74170766,No,0.035257981,7.85958451,13.66716963,23.44851913,502.23,29.9,3.52,28.7,19.7,73.6,0.8,2.4,3.4
6087121700,7458,Santa Cruz,11.65313772,16.60991298,No,0.035257981,7.85958451,12.95,25.5113339,721.92,34.81,2.84,26.8,25.9,63.6,1.4,5.4,3.6
6087121800,4796,Santa Cruz,11.85453793,17.26573338,No,0.035257981,7.85958451,12.95,28.07066301,971.66,40.68,4.63,23.3,14.6,77.5,0.9,3.6,3.5
6087122001,4909,Santa Cruz,4.81261092,2.938579897,No,0.035257981,8.69794377,1.422822542,35.29748806,361.23,28.13,3.17,17.3,13.5,79.8,0.6,2.9,3.3
6087122002,3349,Santa Cruz,4.085994127,2.017908942,No,0.037784754,8.27876414,0.711564202,32.30167857,302.39,17.28,3.18,16.9,7.2,86.1,0.8,2.8,3
6087122003,6543,Santa Cruz,9.118363266,11.11111111,No,0.035257981,7.85958451,7.356417635,30.03139972,1020.27,25.59,4.48,21.9,15.8,73.8,1.1,5.3,3.9
6087122100,3267,Santa Cruz,10.72575699,14.65506369,No,0.035257981,7.85958451,7.225512346,28.44994952,971.46,24.91,7.08,21,14.8,77.7,0.7,2.7,4.1
6087122201,6269,Santa Cruz,10.67557815,14.60461597,No,0.035257981,7.44040487,3.436574297,29.4869176,603.7,24.91,5.13,21.8,12.7,81.4,0.4,2.4,3.1
6087122202,2221,Santa Cruz,5.820021716,4.300668432,No,0.035257981,7.44040487,2.663578835,29.86107308,702.65,23.09,5.41,16.6,11.1,81,0.8,4.4,2.6
6087122203,3622,Santa Cruz,3.464629945,1.362088536,No,0.035257981,7.44040487,4.291671128,28.60645193,271.03,19.87,4.37,9.6,9.5,83.7,0.6,3.3,2.9
6087122300,3943,Santa Cruz,26.62386433,53.20973641,No,0.037784754,6.18286598,6.556113993,3.321133811,609.17,60.02,3.1,22.5,26.1,65.6,0.8,3.9,3.6
6087122400,7167,Santa Cruz,10.53188709,14.32715349,No,0.037784754,7.44040487,1.613834675,24.81605062,452.73,29.22,3.49,19.1,21.3,73.2,0.6,2.3,2.6
6087122500,6670,Santa Cruz,23.90829324,47.4082482,No,0.037784754,6.60204561,9.626570832,1.091898087,497.98,58.7,4.14,34.4,76.4,17.4,0.6,3.5,2.1
6087123100,2638,Santa Cruz,17.30051708,31.12624543,No,0.037784754,6.60204561,5.623687941,6.653699953,399.46,40.3,7.48,39.1,57.2,38.4,0.1,2.4,1.9
6087123300,1741,Santa Cruz,19.24809606,36.43586833,No,0.04012721,6.18286598,3.749953913,2.007849326,351.25,34.54,3.16,35.2,60.3,36.2,0.3,1.2,1.9
6089010100,1581,Shasta ,26.7347694,53.42413924,No,0.042298794,6.18286598,20.2292447,13.25385101,432.42,83.24,5.84,67.3,11.1,77,2,1.8,8
6089010200,2078,Shasta ,17.52885876,31.75684197,No,0.042298794,6.18286598,20.28,14.27175281,587.46,83.24,3.12,52.6,7.1,85.2,1.3,1.9,4.5
6089010300,3833,Shasta ,16.56790552,29.25967966,No,0.042298794,6.18286598,12.59313644,15.26497216,712.5,60.59,4.17,47.5,10.3,78.7,1.4,3.7,5.9
6089010400,4417,Shasta ,22.23229093,43.53638542,No,0.042298794,6.18286598,17.30583196,11.12504434,297,72.32,5.56,50.5,9.2,81.8,1.5,1.3,6.2
6089010500,4928,Shasta ,24.5823306,49.09824694,No,0.042298794,6.18286598,14.42079374,11.72536947,402.59,83.24,6.54,42.9,9.6,79.1,2,2.4,6.9
6089010601,2492,Shasta ,9.475599264,12.05700593,No,0.042298794,6.18286598,5.96817371,10.3113655,306.49,83.24,2.8,27.3,7.2,83.7,1.1,3.8,4.1
6089010602,5429,Shasta ,14.51101739,23.83654938,No,0.042298794,6.18286598,4.89760489,10.92887234,477.32,83.24,3.3,25.6,6.2,83.7,1.2,3.8,5.2
6089010603,1394,Shasta ,16.79892933,29.86505234,No,0.042298794,6.18286598,1.969198065,8.703063273,148.98,76.95,3.57,23.3,2.7,89.8,0.3,0.9,6.4
6089010702,3896,Shasta ,6.382875389,5.460966074,No,0.042298794,6.18286598,7.333005445,12.99005875,257.19,50.43,1.99,33.4,6.5,85,1,3.3,4.2
6089010703,3240,Shasta ,13.84379856,22.03304326,No,0.042298794,6.18286598,19.62772681,17.20776441,750.2,40.96,5.58,38.6,8.1,81.7,1.6,3.9,4.8
6089010704,4362,Shasta ,11.8106935,17.10177828,No,0.042298794,6.18286598,10.32052684,16.74274773,440.86,54.34,7.39,59.3,8.2,82.6,1,2,6.1
6089010803,4908,Shasta ,11.89753665,17.36662883,No,0.042298794,6.18286598,10.48514952,18.53030786,715.39,54.34,4.17,43,7.6,81.9,1,4.9,4.6
6089010804,2745,Shasta ,6.933547876,6.469920545,No,0.042298794,6.18286598,7.32598658,21.78182832,150.74,54.34,5.36,28.1,7.5,83,1.2,4.3,4
6089010805,5006,Shasta ,11.88165939,17.30356918,No,0.042298794,6.18286598,7.656453235,17.15382749,366.72,51.42,4.42,35.4,7.6,86,0.8,2,3.6
6089010806,3192,Shasta ,13.17585157,20.64573086,No,0.042298794,5.76368635,9.932302451,24.24161372,456.16,53.11,4.75,50.5,7.3,83.1,1.1,1.8,6.8
6089010807,4362,Shasta ,7.933826143,8.260814731,No,0.042298794,6.18286598,4.752382357,26.96632364,327.3,54.05,4.62,29.1,6.1,87.6,0.3,1.9,4.2
6089010900,4293,Shasta ,17.02632779,30.44520116,No,0.042298794,6.18286598,17.97798032,11.95679222,723.47,67.06,4.78,51.4,11.3,75.1,1.4,5.2,7.1
6089011001,1668,Shasta ,13.97539879,22.34834153,No,0.042298794,6.18286598,1.364655617,8.610386764,78.85,82.9,3.64,17.7,4.4,87.2,0.5,2.3,5.6
6089011002,5324,Shasta ,30.65771644,60.77689494,No,0.042298794,6.18286598,9.052038447,9.590428622,184.64,79.1,5.74,48.5,7.8,83.6,0.5,1.4,6.8
6089011100,3096,Shasta ,17.92448486,32.96758734,No,0.042298794,6.18286598,5.269340975,9.49188673,342.21,77.79,4.05,20.8,5.8,86.2,0.7,1.6,5.6
6089011209,6113,Shasta ,15.35909203,25.9679657,No,0.042298794,6.18286598,11.41956417,12.35354425,880.3,70.22,4.22,53.5,14.8,68.9,2,8,6.3
6089011300,5073,Shasta ,14.05078908,22.60058015,No,0.042298794,6.18286598,11.41747502,14.51280463,533.99,70.22,4.56,52.3,11.2,76.3,1.5,4.8,6.3
6089011401,3971,Shasta ,7.979554734,8.38693404,No,0.042298794,6.18286598,11.23851935,12.51706923,260.96,70.22,3.1,43.1,8.3,82.9,0.6,3.4,4.9
6089011402,3350,Shasta ,4.030178211,1.942237357,No,0.042298794,6.18286598,11.22012259,12.47520746,122.62,70.22,3.16,21.8,9,82.4,0.5,4.6,3.6
6089011403,2804,Shasta ,8.254983668,9.131037962,No,0.042298794,6.18286598,7.869441019,13.7240475,320.06,70.22,4.27,25.6,9,80.2,0.8,4.9,5.1
6089011500,5485,Shasta ,17.49596906,31.70639425,No,0.044311971,6.18286598,6.896168237,9.735037812,590.2,54.19,3.21,27.9,7.2,85.1,0.2,1.8,5.7
6089011600,3877,Shasta ,12.61794753,19.22058267,No,0.042298794,5.76368635,2.283824059,14.08371237,111.29,46.56,3.8,48.3,8.4,79.2,0.5,4.4,7.5
6089011701,2240,Shasta ,4.788197293,2.900744104,No,0.042298794,5.76368635,4.859852194,32.71175987,340.64,66.63,0.6,23.3,8.3,82.3,1.1,0.9,7.4
6089011702,3476,Shasta ,17.53893268,31.78206583,No,0.042298794,5.34450672,5.097038983,30.70717722,240.2,73.15,4.6,51.8,8.6,78.8,0.3,4.4,7.9
6089011703,3282,Shasta ,11.40251004,15.91625678,No,0.042298794,5.34450672,2.552126649,34.99246628,310.35,66.28,5.34,46.4,9.3,82.1,0.5,1.7,6.4
6089011801,2464,Shasta ,2.723624913,0.781939715,No,0.044311971,6.18286598,1.356815056,25.60126146,125.5,23.3,1.94,35.6,6.2,87.1,0.7,1.4,4.7
6089011802,2442,Shasta ,7.837293103,8.059023837,No,0.042298794,5.76368635,1.241591518,49.3351931,114.98,44.97,6.14,26.8,5.3,90.2,0.2,1.2,3.2
6089011803,2923,Shasta ,10.95901218,15.1090932,No,0.042298794,5.76368635,1.801583938,98.14950572,229.29,51.96,4.73,48.5,6.6,86.3,0.4,0.5,6.2
6089011900,4511,Shasta ,6.471546564,5.561861521,No,0.044311971,6.18286598,1.920978215,13.93833624,180.05,29.51,3.95,21.5,5.6,89.5,0.4,0.5,4
6089012000,4648,Shasta ,19.28247014,36.53676378,No,0.046178296,6.18286598,6.796433509,7.009628415,453.31,60.42,3.98,60.8,12.2,75.2,0.7,3.3,8.5
6089012101,4505,Shasta ,20.02375524,38.31504603,No,0.046178296,6.18286598,7.022714462,7.913283125,468.19,60.17,4.89,52.7,10.1,80.3,0.6,2,7
6089012102,1916,Shasta ,27.36203704,54.59704881,No,0.046178296,6.18286598,8.335754351,7.804138561,327.22,61.73,5.65,65.2,9.3,82.5,0.6,1.6,6
6089012200,5379,Shasta ,29.65948442,58.73376214,No,0.046178296,6.18286598,3.353591823,6.57136883,232.74,38.8,6.16,47.9,9.8,81.9,0.3,2.2,5.6
6089012301,2578,Shasta ,27.62891572,55.11413797,No,0.044311971,6.18286598,5.210387357,8.170399104,253.67,58.29,8.14,59.2,15.2,76.8,0.5,1.5,6.1
6089012302,5450,Shasta ,15.06323467,25.26169757,No,0.044311971,6.18286598,0.984883601,6.500303253,75.18,50.79,3.61,38,8.1,84.2,0.3,1.7,5.5
6089012303,3913,Shasta ,12.20808672,18.11073275,No,0.046178296,6.18286598,1.061911866,5.732770373,198.8,38.43,4.74,27.7,8.2,85,0.4,1.3,5.1
6089012400,4100,Shasta ,20.61018052,39.82847774,No,0.042298794,4.67034674,0.349983635,3.02007546,49,69.92,5.3,34,5.4,86.2,0.5,1.2,6.7
6089012500,1477,Shasta ,13.14271893,20.48177576,No,0.044311971,5.14769044,0.901367281,3.974782074,213.52,39.58,NA,39.6,3.2,90.7,0.3,0.4,5.4
6089012601,5195,Shasta ,10.68808936,14.6172279,No,0.044311971,5.08080099,0.366179106,3.815184788,104.92,21.71,5.29,33.4,5.8,85.9,0.9,0.7,6.7
6089012603,4134,Shasta ,15.84343286,27.40572582,No,0.049512456,4.92532709,0.469162664,2.185746607,50.95,29.21,7.23,38.8,5.2,88.7,0.2,0.8,5.1
6089012604,2198,Shasta ,12.37655254,18.61520999,No,0.047908481,4.92532709,0.438899175,3.67643536,76.33,22.35,5.75,36.4,5.2,86.7,0.4,1.1,6.6
6089012701,4392,Shasta ,25.72248291,51.17921554,No,0.047908481,5.06997632,0.416781266,0.04678412,120.11,44.86,6.53,47.2,9.9,80.7,0.4,0.3,8.6
6089012702,3083,Shasta ,18.00509769,33.1567663,No,0.047908481,5.31011087,0.628128266,0.035103311,81.8,37.75,1.33,31.8,13.9,79.7,0.1,0.5,5.9
6091010000,3240,Sierra ,19.96548266,38.20153866,No,0.053108966,7.44040487,0.121343524,143.0115094,68.55,56.14,6.94,30.6,8.3,88.1,0.2,0.4,3
6093000100,1458,Siskiyou ,14.91349861,24.9085635,No,0.044311971,3.6677882,0.142338456,16.52496421,106.22,6.06,NA,58.9,51,44.9,0.3,0.1,3.7
6093000200,1955,Siskiyou ,16.1751217,28.25072519,No,0.044311971,5.07309469,0.327924411,25.37502917,131.73,9.59,NA,64.4,24.9,67.8,0.8,0.9,5.6
6093000300,4105,Siskiyou ,16.17708063,28.26333712,No,0.044311971,5.63145523,0.394189601,2.434696669,142.29,32.39,NA,44.7,6.8,84.8,0.6,0.5,7.3
6093000400,652,Siskiyou ,18.71107696,35.02333207,No,0.044311971,7.85958451,0.366472764,40.28381715,149.86,50.34,NA,63,5.5,83.4,0,0.5,10.6
6093000500,2142,Siskiyou ,12.15129708,17.94677765,No,0.042298794,3.78166519,0.280294169,7.355408434,22.67,18.61,NA,53.4,6.7,69.3,0.4,0.7,22.9
6093000600,1847,Siskiyou ,14.48559993,23.71043007,No,0.044311971,7.85958451,1.272083666,0.004346002,86.09,25.79,NA,39.2,8.1,80.5,1.8,0.6,9.1
6093000701,3755,Siskiyou ,20.94643266,40.62302939,No,0.044311971,7.85958451,0.660204804,0.019147158,184.71,41.98,NA,34.7,5.7,87.1,0.4,0.8,6
6093000702,4406,Siskiyou ,22.17516909,43.37243032,No,0.044311971,7.85958451,2.185741898,0.015613268,311.68,66.15,3.33,67,11.1,75.1,0.5,1,12.3
6093000703,3362,Siskiyou ,12.2377724,18.17379241,No,0.044311971,7.85958451,1.866169424,0.014883777,223.89,68.51,NA,44.1,8.3,82.2,0.7,1.4,7.5
6093000800,3412,Siskiyou ,11.28451782,15.71446588,No,0.042298794,4.44564567,0.262072394,0.005520198,43.87,30.82,NA,52.4,5.3,81.7,0.3,0.7,11.9
6093000900,7231,Siskiyou ,32.29869658,63.62719132,No,0.044311971,6.17188826,0.600960081,0.114452193,249.93,34.76,7.46,44.3,11.1,76.5,3.7,3.2,5.5
6093001000,6991,Siskiyou ,12.20769912,18.09812082,No,0.044311971,5.19140871,1.354805163,0.100786576,353.46,52.68,3.33,34.6,7,86.2,1.1,1.8,3.9
6093001100,2175,Siskiyou ,12.97385679,19.96468659,No,0.044311971,4.888284,1.142555118,0.048777766,245.39,57.9,8.46,55.4,10.6,80.9,2.1,0.8,5.6
6093001200,1409,Siskiyou ,11.62278186,16.54685332,No,0.044311971,4.87560662,0.119764907,0.08433159,87.54,30.62,NA,39.1,6.2,89.4,0.6,0.4,3.4
6095250103,4292,Solano ,23.15365343,45.55429436,No,0.035257981,7.85958451,19.92,1464.409725,910.47,93.65,7.23,30.1,17.3,26.9,20.1,30.2,5.5
6095250104,2280,Solano ,13.27041867,20.80968596,No,0.035257981,7.85958451,19.92,1549.480586,218.6,93.65,5.38,19.3,13.1,30.7,14.3,37.8,4
6095250105,6678,Solano ,14.63712584,24.24013116,No,0.035257981,7.85958451,17.28854061,1608.888541,724.96,93.65,6.94,21.9,10.3,12.9,17.3,53.9,5.5
6095250106,4412,Solano ,15.10038244,25.33736915,No,0.035257981,7.85958451,8.139148943,2159.765237,672.56,82.68,5.92,12.2,9,23.1,14.3,48.2,5.3
6095250200,4000,Solano ,19.65978743,37.45743473,No,0.035257981,7.85958451,19.92,1435.496161,328.33,93.65,5.65,46.3,22.3,35.7,18.2,17.2,6.5
6095250300,3206,Solano ,23.60720171,46.60108463,No,0.035257981,7.85958451,19.92,1397.548487,870.26,93.65,6.64,49.7,23.8,31.1,19.1,20.3,5.7
6095250400,3087,Solano ,24.29481734,48.45503847,No,0.035257981,7.85958451,18.68175394,1315.613176,974.18,93.65,6.34,45.1,27,41.4,14.8,9.9,7
6095250501,2071,Solano ,15.2926337,25.79139866,No,0.035257981,7.85958451,17.3552054,1317.16698,644.96,93.65,3.29,38.2,26.4,44,12,12,5.5
6095250502,3128,Solano ,21.08936299,41.03922311,No,0.035257981,7.85958451,16.70613245,1360.152722,629.24,93.58,6.09,44.1,13.9,35.6,21.2,23.2,6.1
6095250601,4695,Solano ,30.74301052,60.90301425,No,0.035257981,7.85958451,13.88,1371.379664,1475.71,93.65,5.2,42.1,35.1,20.2,24.3,13.8,6.6
6095250604,3842,Solano ,20.9255727,40.57258166,No,0.035257981,7.85958451,13.88,1348.115514,2270.83,93.65,4.18,16.6,12,27.8,18.2,35.9,6.2
6095250605,4223,Solano ,20.36369348,39.22310506,No,0.035257981,7.85958451,13.88,1243.716305,909.47,81.09,7.19,17.6,12.2,26.1,18.9,36.7,6.1
6095250701,2962,Solano ,48.14677775,86.88359188,Yes,0.035257981,7.85958451,9.189047213,1704.655465,692.63,166.21,7.67,52,35.9,19.3,30.3,10.4,4.1
6095250801,3917,Solano ,45.15049234,83.03695296,Yes,0.035257981,7.85958451,8.294248656,1145.113003,845.85,172.45,6.36,35.3,13.1,33.6,30.1,17.5,5.7
6095250900,2798,Solano ,44.35762115,82.09105814,Yes,0.035257981,7.85958451,12.09,1752.652919,224.26,193.5,8.5,81.4,19.1,20.8,36.2,17.8,6.2
6095251000,2470,Solano ,32.59353034,64.16950435,No,0.035257981,7.85958451,12.09,1674.968642,283.52,193.5,5.31,40.1,27,39.5,21.9,5.9,5.6
6095251100,3271,Solano ,33.6450456,66.12435364,No,0.035257981,7.85958451,16.31953731,1517.371916,804.58,193.5,5.41,61.2,41.9,24,19,9.5,5.6
6095251200,3061,Solano ,33.31520425,65.41808551,No,0.035257981,7.85958451,16.34282097,1486.515818,815.76,193.5,5.64,48,37.7,23.1,23.3,10.9,5
6095251300,2938,Solano ,21.64237107,42.35086392,No,0.035257981,7.85958451,17.22427285,1457.156384,1215.98,180.26,6.47,20.5,18.9,58.4,9.8,6.6,6.2
6095251400,5357,Solano ,27.62263385,55.10152604,No,0.035257981,7.85958451,14.74803577,1466.280505,975.1,157.26,7.25,23.4,21.9,42.2,15.2,14.1,6.6
6095251500,3555,Solano ,35.8632779,69.76920166,No,0.035257981,7.85958451,12.09,1598.428826,437.98,193.5,7.14,68.1,40.1,24,21.9,8.5,5.5
6095251600,2359,Solano ,34.06746188,66.8432337,No,0.035257981,7.85958451,12.09,1661.693337,306.39,193.5,6.76,63.4,28.3,29.6,24.4,10.4,7.2
6095251701,3372,Solano ,25.94675234,51.67108084,No,0.035257981,7.85958451,12.09,1565.572759,471.05,193.5,6.62,48.1,24.5,31.8,24.8,13.3,5.6
6095251702,2578,Solano ,19.87014315,37.99974776,No,0.035257981,7.85958451,12.09,1513.000728,689.23,165.42,10.51,39.2,16.2,17.8,27.7,31.1,7.1
6095251802,2538,Solano ,39.96117476,75.9490478,Yes,0.035257981,7.85958451,11.06287313,1503.620933,686.59,166.73,6.93,61,24.9,24,23.2,23.8,4
6095251803,4988,Solano ,29.92107308,59.26346324,No,0.035257981,7.85958451,9.64337655,1426.804436,675.45,207.37,5.86,43.5,38,16.4,12.9,28.8,3.9
6095251804,3655,Solano ,15.51626699,26.459831,No,0.035257981,7.85958451,8.699329327,1328.501941,368.16,173.4,6.76,21.3,20.8,9.4,13.4,51.7,4.7
6095251901,5072,Solano ,39.57430164,75.38151091,Yes,0.035257981,7.85958451,10.78409041,1478.383489,1103.25,202.75,5.58,52.3,21.2,18.1,32.4,22.6,5.7
6095251902,5833,Solano ,33.1100644,65.10278724,No,0.035257981,7.85958451,10.1658483,1449.038899,643.93,223.3,8.6,41,34.7,8.9,24.8,27.4,4.2
6095251903,5308,Solano ,19.53591721,37.1169126,No,0.035257981,7.85958451,13.32,1551.341146,1162.37,223.3,7.44,36.5,26,6.6,37.8,25,4.7
6095252000,4157,Solano ,14.36672735,23.36990793,No,0.035257981,7.85958451,9.447486691,1359.902389,518.94,58.36,5.15,19.5,10.3,77.9,2.5,5.1,4.2
6095252102,3874,Solano ,28.78041963,57.4095094,No,0.035257981,7.85958451,4.378728504,2725.455535,841.74,58.3,4.84,23.4,16.1,65.2,5.4,6.8,6.4
6095252103,5180,Solano ,16.07648406,27.92281498,No,0.035257981,7.85958451,16.84923667,1729.874442,271.04,93.65,5.9,29.5,14.8,20.8,20.3,38.5,5.5
6095252104,5536,Solano ,20.02082989,38.3024341,No,0.035257981,7.85958451,8.410943656,5381.864821,390.07,53.29,6.23,8.3,9.9,55.8,7.2,21.8,5.3
6095252105,3256,Solano ,12.28835091,18.3755833,No,0.035257981,7.85958451,12.94535682,1532.588303,718.37,58.36,4.14,11.7,10.6,64.7,4.1,14.9,5.7
6095252106,4132,Solano ,14.40786172,23.50863917,No,0.035257981,7.85958451,12.93,1710.142763,573.02,58.36,3.26,12.6,11,63.4,7.2,12.5,6
6095252107,3592,Solano ,14.47067191,23.64737041,No,0.035257981,7.85958451,12.93,2836.922483,512.04,58.36,4.08,9.8,12.8,66.8,5.6,9,5.7
6095252108,3165,Solano ,12.983724,19.98991046,No,0.035257981,7.85958451,11.98589665,1725.937179,664,58.36,4.21,19.1,14.1,65.7,6.4,8.8,4.9
6095252201,8761,Solano ,15.28041067,25.77878673,No,0.037784754,7.85958451,3.917760312,1071.478303,1176.83,43.23,5.21,7.1,12.3,51.4,8.2,22.7,5.4
6095252202,9825,Solano ,20.33394961,39.1600454,No,0.037784754,7.85958451,4.869921576,1813.593226,1492.94,49.81,6.2,13.6,20.4,38.2,10.7,24.4,6.3
6095252305,4711,Solano ,21.45113739,41.95989406,No,0.037784754,7.85958451,12.06193863,1093.409028,1303.61,54.67,6.17,10.3,17.9,48.2,10.5,17.4,6.1
6095252306,3303,Solano ,14.67898277,24.36625047,No,0.04012721,7.85958451,17.41895857,740.5787611,1665.74,54.27,6.86,15.7,18.5,50.3,13.6,11,6.5
6095252310,3156,Solano ,9.26241312,11.37596166,No,0.037784754,7.85958451,2.719338346,681.3054289,256.92,52.53,1.6,12.7,11,62.5,5.7,16.8,4.1
6095252311,4557,Solano ,9.962313328,13.12902005,No,0.04012721,7.85958451,12.09532342,606.0266472,1514.32,53.46,4.47,6.8,14.7,42.6,15.4,20.8,6.5
6095252312,3368,Solano ,19.21399982,36.36019675,No,0.04012721,7.85958451,19.34824616,682.8867881,1661.62,54.46,7.03,29.4,19.1,48.2,12.6,13.4,6.8
6095252313,5065,Solano ,19.13477297,36.13318199,No,0.04012721,7.85958451,15.85,544.1378707,1759.72,119.73,5.56,17.7,15.1,45.2,15.8,16.7,7.2
6095252314,4113,Solano ,24.04049844,47.76138227,No,0.04012721,7.85958451,23.86469784,612.4799006,1225.8,119.73,5.38,23.6,22.4,40.1,14.7,14.2,8.7
6095252315,4393,Solano ,13.47692865,21.25110354,No,0.04012721,7.85958451,14.73435594,574.2913667,390.59,119.73,4.59,11.4,19.5,36.3,16.6,20.3,7.4
6095252316,3427,Solano ,21.95606773,42.93101274,No,0.04012721,7.85958451,25.04927223,583.0708653,468.62,119.73,3.46,20.4,25.9,28.4,18.2,20,7.6
6095252317,6823,Solano ,28.68144147,57.22033043,No,0.04012721,7.85958451,6.432921155,689.5506065,508.65,102.81,6.34,5.4,16.1,29.2,15.9,30.1,8.7
6095252401,4559,Solano ,31.16387798,61.5336108,No,0.04012721,7.85958451,18.86526612,763.7965843,1263.3,119.73,4.4,42.6,47.6,26.6,12.3,6.8,6.6
6095252402,5238,Solano ,38.5308807,73.84285534,No,0.037784754,7.85958451,8.728623255,914.7620189,770.35,99.81,5.43,49.4,42.2,26.5,13,12.4,6
6095252501,2670,Solano ,29.0874133,57.91398663,No,0.04012721,7.85958451,25.18,715.5860925,456.64,119.73,4.28,53.9,42.1,31.9,12.6,7.3,6.2
6095252502,2275,Solano ,31.12148648,61.48316307,No,0.04012721,7.85958451,25.18,747.9940833,443.4,119.73,5.75,64.5,33.5,31.9,23.7,4.7,6.3
6095252604,3674,Solano ,31.61270708,62.40383403,No,0.04012721,7.85958451,23.49012321,712.4617333,1617.85,119.73,5.45,62.1,36.8,25.4,20.9,9.6,7.3
6095252605,5520,Solano ,32.69329416,64.32084752,No,0.04012721,7.85958451,25.18,669.2946389,590.93,119.73,7.49,56.5,46,22.4,16,9.3,6.2
6095252606,5148,Solano ,34.21104725,67.07024846,No,0.04012721,7.85958451,25.18,627.5449061,597.66,119.73,5.48,54.4,44.4,21.5,16.9,11.5,5.7
6095252607,3819,Solano ,26.90132366,53.70160172,No,0.04012721,7.85958451,25.18,675.498491,472.08,119.73,4.06,63.1,49.6,20,15.4,8.9,6.1
6095252608,3807,Solano ,30.41209147,60.28502964,No,0.04012721,7.85958451,25.18,605.0834712,511.04,119.73,6.47,49,40.2,23.6,21.4,8.6,6.2
6095252610,3142,Solano ,22.22651978,43.49854963,No,0.04012721,7.85958451,17.78376507,597.7542827,448.28,119.73,5.93,26.1,25.9,34.5,20.3,12,7.2
6095252611,3263,Solano ,26.36211872,52.61697566,No,0.04012721,7.85958451,24.55543948,605.4966999,378.4,119.73,6.68,43.4,30.8,20.9,30.8,9.7,7.7
6095252702,6808,Solano ,29.12028529,57.95182242,No,0.037784754,7.85958451,1.438632449,1089.157309,538.08,98.35,4.29,24.1,20.3,30.6,17.7,24.1,7.3
6095252703,3846,Solano ,20.66799941,40.0176567,No,0.04012721,7.85958451,25.18,688.7615404,514.6,92.23,5.56,40.9,27,22.6,21,21.5,7.9
6095252704,5155,Solano ,22.0370197,43.05713205,No,0.04012721,7.85958451,24.10078319,655.1062655,475.6,92.92,4.99,35.8,27.7,28.2,20,16.8,7.3
6095252705,5962,Solano ,15.71873752,27.06520368,No,0.04012721,7.85958451,11.52405456,637.2344517,406.81,90.99,4.29,29.9,24.8,32.5,19.3,16.1,7.3
6095252706,3844,Solano ,19.24373516,36.39803254,No,0.04012721,7.85958451,10.70516669,643.4867599,406.21,80.87,3.61,21.9,22.5,30.1,16.4,23.9,7.1
6095252707,4753,Solano ,25.00944759,49.91802245,No,0.04012721,7.85958451,14.45070241,628.8946818,377.18,81.65,5.93,38.2,21.2,41.1,19.5,11,7.1
6095252801,2455,Solano ,14.30514675,23.15550511,No,0.04012721,7.85958451,2.713757155,510.3464068,NA,9.7,4.54,41.7,15.3,57.1,10.7,8,8.8
6095252802,1359,Solano ,16.32271518,28.59124732,No,0.04012721,7.85958451,3.090421355,594.7587396,524.05,10.9,2.94,21.1,16.5,54,12.7,8.2,8.6
6095252903,4368,Solano ,22.73737368,44.58317568,No,0.04012721,7.85958451,1.332023857,281.1490369,393.3,60.19,5.85,18.3,17.6,73.9,1.6,2.9,4
6095252904,4726,Solano ,30.949147,61.24353639,No,0.042298794,7.85958451,6.232456807,375.597266,724.15,74.42,4.64,9.3,20,60,5.5,9.8,4.6
6095252908,3626,Solano ,12.0422392,17.64409131,No,0.042298794,7.85958451,11.98474737,453.057822,261.68,72.28,3.68,22.5,24,56.4,7.9,4.8,6.8
6095252909,3235,Solano ,20.01985311,38.28982217,No,0.042298794,7.85958451,9.372105028,413.0089881,221.88,72.28,6.37,6.9,16.3,68.3,4.6,5.7,5.2
6095252910,5617,Solano ,9.992464466,13.20469164,No,0.042298794,7.85958451,11.76,456.1540963,250.33,72.28,3.47,23.2,20.8,57.7,7,6.5,8
6095252911,4912,Solano ,18.90665737,35.50258545,No,0.042298794,7.85958451,12.89,427.7268844,1143.02,72.28,3.95,28.8,12,73.8,6.6,4.4,3.1
6095252912,5625,Solano ,9.893600469,12.99028881,No,0.042298794,7.85958451,12.49021474,433.5470654,246.52,72.28,3.3,8.2,13.5,65.3,6.8,8.3,6.1
6095252913,4910,Solano ,11.79211978,17.0261067,No,0.042298794,7.85958451,13.80081795,499.3477607,507.57,68.57,5.48,11,19.7,57.8,8.6,8.1,5.7
6095252914,5266,Solano ,15.1673436,25.51393618,No,0.042298794,7.85958451,11.81665046,469.8298529,321.38,72.28,4.81,17.1,22.1,49.1,9.8,12.3,6.6
